"Author","Year","Title","Journal","Doi","URL"
"Moura, ACF; Ribeiro, LM; Mazzottini-dos-Santos, HC; Mercadante-Simoes, MO; Nunes, YRF",2019,"Cytological and histochemical evaluations reveal roles of the cotyledonary petiole in the germination and seedling development of Mauritia flexuosa (Arecaceae)","PROTOPLASMA","10.1007/s00709-019-01375-1","http://doi.org/10.1007/s00709-019-01375-1"
"Assaeed, AM; Al-Rowaily, SL; El-Bana, MI; Abood, AAA; Dar, BAM; Hegazy, AK",2019,"Impact of off-road vehicles on soil and vegetation in a desert rangeland in Saudi Arabia","SAUDI JOURNAL OF BIOLOGICAL SCIENCES","10.1016/j.sjbs.2018.05.001","http://doi.org/10.1016/j.sjbs.2018.05.001"
"Jamdade, RA; Mahmoud, T; Gairola, S",2019,"Prospects of genomic resources available at the global databases for the flora of United Arab Emirates","3 BIOTECH","10.1007/s13205-019-1855-9","http://doi.org/10.1007/s13205-019-1855-9"
"Nouri-Aiin, M; Gorres, JH",2019,"Earthworm cocoons: The cryptic side of invasive earthworm populations","APPLIED SOIL ECOLOGY","10.1016/j.apsoil.2019.05.004","http://doi.org/10.1016/j.apsoil.2019.05.004"
"Ye, XH; Li, LL; Baskin, CC; Baskin, JM; Du, J; Huang, ZY",2019,"Sand burial helps regulate timing of seed germination of a dominant herb in an inland dune ecosystem with a semiarid temperate climate","SCIENCE OF THE TOTAL ENVIRONMENT","10.1016/j.scitotenv.2019.05.087","http://doi.org/10.1016/j.scitotenv.2019.05.087"
"Wolkis, D; Deans, S",NA,"Picking from the Past in Preparation for a Pest: Seed Banks Outperform Herbaria as Sources of Preserved 'Ohi'a Seed","BIOPRESERVATION AND BIOBANKING","10.1089/bio.2019.0044","http://doi.org/10.1089/bio.2019.0044"
"Butterfield, BJ; Holmgren, CA; Anderson, RS; Betancourt, JL",2019,"Life history traits predict colonization and extinction lags of desert plant species since the Last Glacial Maximum","ECOLOGY","10.1002/ecy.2817","http://doi.org/10.1002/ecy.2817"
"Zhang, A; Wang, D; Wan, SQ",2019,"Litter addition decreases plant diversity by suppressing seeding in a semiarid grassland, Northern China","ECOLOGY AND EVOLUTION","10.1002/ece3.5532","http://doi.org/10.1002/ece3.5532"
"Duthie-Kannikkatt, K; Shukla, S; Rao, MLS; Sakkhari, K; Pachari, D",2019,"Sowing the seeds of resilience: a case study of community-based Indigenous seed conservation from Andhra Pradesh, India","LOCAL ENVIRONMENT","10.1080/13549839.2019.1652800","http://doi.org/10.1080/13549839.2019.1652800"
"Scavo, A; Restuccia, A; Abbate, C; Mauromicale, G",2019,"Seeming field allelopathic activity of Cynara cardunculus L. reduces the soil weed seed bank","AGRONOMY FOR SUSTAINABLE DEVELOPMENT","10.1007/s13593-019-0580-4","http://doi.org/10.1007/s13593-019-0580-4"
"Tausch, S; Leipold, M; Reisch, C; Poschlod, P",2019,"Dormancy and endosperm presence influence the ex situ conservation potential in central European calcareous grassland plants","AOB PLANTS","10.1093/aobpla/plz035","http://doi.org/10.1093/aobpla/plz035"
"Vanausdall, RA; Dinsmore, SJ",2019,"Impacts of Shallow Lake Restoration on Vegetation and Breeding Birds in Iowa","WETLANDS","10.1007/s13157-018-1120-8","http://doi.org/10.1007/s13157-018-1120-8"
"Gairola, S; Shabana, HA; Mahmoud, T; El-Keblawy, A; Santo, A",2019,"Evaluating germinability of eight desert halophytes under long-term seed storage: Implications for conservation","PLANT DIVERSITY","10.1016/j.pld.2019.07.002","http://doi.org/10.1016/j.pld.2019.07.002"
"Wisnoski, NI; Leibold, MA; Lennon, JT",2019,"Dormancy in Metacommunities","AMERICAN NATURALIST","10.1086/704168","http://doi.org/10.1086/704168"
"McAllister, W; Osipychev, D; Davis, A; Chowdhary, G",2019,"Agbots: Weeding a field with a team of autonomous robots","COMPUTERS AND ELECTRONICS IN AGRICULTURE","10.1016/j.compag.2019.05.036","http://doi.org/10.1016/j.compag.2019.05.036"
"Carey, N; Cross, AT; Barrett, MD; Robson, BJ",2019,"Do active-dispersing insects dominate the invertebrate fauna of rock pools in the wet-dry tropics, Kimberley, Australia?","AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS","10.1002/aqc.3112","http://doi.org/10.1002/aqc.3112"
"Zhong, MX; Miao, Y; Han, SJ; Wang, D",2019,"Nitrogen addition decreases seed germination in a temperate steppe","ECOLOGY AND EVOLUTION","10.1002/ece3.5151","http://doi.org/10.1002/ece3.5151"
"Akita, S; Takano, Y; Nagai, S; Kuwahara, H; Kajihara, R; Tanabe, AS; Fujita, D",2019,"Rapid detection of macroalgal seed bank on cobbles: application of DNA metabarcoding using next-generation sequencing","JOURNAL OF APPLIED PHYCOLOGY","10.1007/s10811-018-1730-9","http://doi.org/10.1007/s10811-018-1730-9"
"Zhang, Z; Gao, PL; Dai, WM; Song, XL; Hu, F; Qiang, S",2019,"Effect of tillage and burial depth and density of seed on viability and seedling emergence of weedy rice","JOURNAL OF INTEGRATIVE AGRICULTURE","10.1016/S2095-3119(19)62583-9","http://doi.org/10.1016/S2095-3119(19)62583-9"
"Kolodziejek, J; Patykowski, J; Wala, M",2019,"Dormancy, germination, and sensitivity to salinity stress in five species of Potentilla (Rosaceae)","BOTANY","10.1139/cjb-2019-0038","http://doi.org/10.1139/cjb-2019-0038"
"Jaganathana, GK; Boenisch, G; Kattge, J; Dalrymple, SE",2019,"Physically, physiologically and conceptually hidden: Improving the description and communication of seed persistence","FLORA","10.1016/j.flora.2019.05.012","http://doi.org/10.1016/j.flora.2019.05.012"
"Sanchez, FA; Vivian-Rogers, VR; Urakawa, H",2019,"Tilapia recirculating aquaculture systems as a source of plant growth promoting bacteria","AQUACULTURE RESEARCH","10.1111/are.14072","http://doi.org/10.1111/are.14072"
"Baskin, CC; Baskin, JM; Chester, EW",2019,"Long-term persistence of summer annuals in soil seed banks of seasonally dewatered mudflats","PLANT ECOLOGY","10.1007/s11258-019-00948-7","http://doi.org/10.1007/s11258-019-00948-7"
"Gervazio, W; Yamashita, OM; Felito, RA; Eisenlohr, PV",2019,"Soil quality and its relationship with weeds in urban homegardens of Alta Floresta, Southern Amazonia","AGROFORESTRY SYSTEMS","10.1007/s10457-018-0230-x","http://doi.org/10.1007/s10457-018-0230-x"
"Ma, MJ; Baskin, CC; Li, WJ; Zhao, YP; Zhao, Y; Zhao, L; Chen, N; Du, GZ",2019,"Seed banks trigger ecological resilience in subalpine meadows abandoned after arable farming on the Tibetan Plateau","ECOLOGICAL APPLICATIONS","10.1002/eap.1959","http://doi.org/10.1002/eap.1959"
"Omar, M; Schneider-Maunoury, L; Barr, K; Al Sayed, N; Halwani, J; Machon, N",2019,"Colonization and extinction dynamics among the plant species at tree bases in Paris (France)","ECOLOGY AND EVOLUTION","10.1002/ece3.4954","http://doi.org/10.1002/ece3.4954"
"Lopez, AS; Marchelli, P; Batlla, D; Lopez, DR; Arana, MV",2019,"Seed responses to temperature indicate different germination strategies among Festuca pallescens populations from semi-arid environments in North Patagonia","AGRICULTURAL AND FOREST METEOROLOGY","10.1016/j.agrformet.2019.04.002","http://doi.org/10.1016/j.agrformet.2019.04.002"
"Lopez, CB; Karim, A; Murasko, S; Marot, M; Smith, CG; Corcoran, AA",2019,"Temperature mediates secondary dormancy in resting cysts of Pyrodinium bahamense (Dinophyceae)","JOURNAL OF PHYCOLOGY","10.1111/jpy.12883","http://doi.org/10.1111/jpy.12883"
"Cavallero, L; Ledesma, M; Lopez, DR; Carranza, CA",2019,"Retention and redistribution of biological legacies generate resource sinks in silvopastoral systems of Arid Chaco forests","ECOLOGICAL PROCESSES","10.1186/s13717-019-0180-x","http://doi.org/10.1186/s13717-019-0180-x"
"Moreira-Grez, B; Munoz-Rojas, M; Kariman, K; Storer, P; O'Donnell, AG; Kumaresan, D; Whiteley, AS",2019,"Reconditioning Degraded Mine Site Soils With Exogenous Soil Microbes: Plant Fitness and Soil Microbiome Outcomes","FRONTIERS IN MICROBIOLOGY","10.3389/fmicb.2019.01617","http://doi.org/10.3389/fmicb.2019.01617"
"Cochrane, A; Monks, L",2019,"Lack of fire and insect herbivory constrain recruitment in a rare legume from Western Australia","AUSTRAL ECOLOGY","10.1111/aec.12802","http://doi.org/10.1111/aec.12802"
"Colville, L; Pritchard, HW",2019,"Seed life span and food security","NEW PHYTOLOGIST","10.1111/nph.16006","http://doi.org/10.1111/nph.16006"
"Hirayama, K; Yamada, S; Inui, A; Takahashi, M",2019,"Soil seed bank composition of three forest stands at different developmental stages in a warm-temperate forest in western Japan","JOURNAL OF FOREST RESEARCH","10.1080/13416979.2019.1641883","http://doi.org/10.1080/13416979.2019.1641883"
"Wallace, KJ; Clarkson, BD",2019,"Urban forest restoration ecology: a review from Hamilton, New Zealand","JOURNAL OF THE ROYAL SOCIETY OF NEW ZEALAND","10.1080/03036758.2019.1637352","http://doi.org/10.1080/03036758.2019.1637352"
"Nori, H; Moot, DJ; Mills, A",2019,"Seed production, seedling regeneration and hardseeds breakdown of annual clovers","NEW ZEALAND JOURNAL OF AGRICULTURAL RESEARCH","10.1080/00288233.2018.1488747","http://doi.org/10.1080/00288233.2018.1488747"
"Gao, XX; Dong, SK; Xu, YD; Wu, SN; Wu, XH; Zhang, X; Zhi, YL; Li, S; Liu, SL; Li, Y; Shang, ZH; Dong, QM; Zhou, HK; Stufkens, P",2019,"Resilience of revegetated grassland for restoring severely degraded alpine meadows is driven by plant and soil quality along recovery time: A case study from the Three-river Headwater Area of Qinghai-Tibetan Plateau","AGRICULTURE ECOSYSTEMS & ENVIRONMENT","10.1016/j.agee.2019.01.010","http://doi.org/10.1016/j.agee.2019.01.010"
"Kremp, A; Hansen, PJ; Tillmann, U; Savela, H; Suikkanen, S; Voss, D; Barrera, F; Jakobsen, HH; Krock, B",2019,"Distributions of three Alexandrium species and their toxins across a salinity gradient suggest an increasing impact of GDA producing A. pseudogonyaulax in shallow brackish waters of Northern Europe","HARMFUL ALGAE","10.1016/j.hal.2019.101622","http://doi.org/10.1016/j.hal.2019.101622"
"Flores-Enriquez, V; Castillo, G; Collazo-Ortega, M",2019,"EXPERIMENTAL SEED GERMINATION FOR EX SITU CONSERVATION OF MEXICAN PODOSTEMACEAE","BOTANICAL SCIENCES","10.17129/botsci.2232","http://doi.org/10.17129/botsci.2232"
"Gargiulo, R; Worswick, G; Arnold, C; Pike, LJ; Cowan, RS; Hardwick, KA; Chapman, T; Fay, MF",2019,"Conservation of the Threatened Species, Pulsatilla vulgaris Mill. (Pasqueflower), is Aided by Reproductive System and Polyploidy","JOURNAL OF HEREDITY","10.1093/jhered/esz035","http://doi.org/10.1093/jhered/esz035"
"Galera, H; Rudak, A; Czyz, EA; Chwedorzewska, KJ; Znoj, A; Wodkiewicz, M",2019,"The role of the soil seed store in the survival of an invasive population of Poa annua at Point Thomas Oasis, King George Island, maritime Antarctica","GLOBAL ECOLOGY AND CONSERVATION","10.1016/j.gecco.2019.e00679","http://doi.org/10.1016/j.gecco.2019.e00679"
"Siebert, F; Dreber, N",2019,"Forb ecology research in dry African savannas: Knowledge, gaps, and future perspectives","ECOLOGY AND EVOLUTION","10.1002/ece3.5307","http://doi.org/10.1002/ece3.5307"
"Liang, W; Liu, ZM; Liu, MH; Qin, XP; Xin, ZM; Lv, YJ; Li, XL; Wang, ZG; Su, Z; Zhou, QL",2019,"How do diaspore traits, wind speed and sand surface configuration interact to determine seed burial during wind dispersal?","PLANT AND SOIL","10.1007/s11104-019-04071-4","http://doi.org/10.1007/s11104-019-04071-4"
"Neto, AM; Martins, SV; Silva, KD",2019,"Plantlet rescue in a soil seed bank to produce forest species seedlings","ECOLOGICAL ENGINEERING","10.1016/j.ecoleng.2019.04.002","http://doi.org/10.1016/j.ecoleng.2019.04.002"
"Greulich, S; Chevalier, R; Villar, M",2019,"Soil seed banks in the floodplain of a large river: A test of hypotheses on seed bank composition in relation to flooding and established vegetation","JOURNAL OF VEGETATION SCIENCE","10.1111/jvs.12762","http://doi.org/10.1111/jvs.12762"
"Steggles, EK; Facelli, JM; Ainsley, PJ; Pound, LM",2019,"Biological soil crust and vascular plant interactions in Western Myall (Acacia papyrocarpa) open woodland in South Australia","JOURNAL OF VEGETATION SCIENCE","10.1111/jvs.12764","http://doi.org/10.1111/jvs.12764"
"Haussmann, NS; Delport, C; Kakembo, V; Mashiane, KK; le Roux, PC",2019,"Restoration potential of invaded abandoned agricultural fields: what does the seed bank tell us?","RESTORATION ECOLOGY","10.1111/rec.12923","http://doi.org/10.1111/rec.12923"
"Halassy, M; Botta-Dukat, Z; Csecserits, A; Szitar, K; Torok, K",2019,"Trait-based approach confirms the importance of propagule limitation and assembly rules in old-field restoration","RESTORATION ECOLOGY","10.1111/rec.12929","http://doi.org/10.1111/rec.12929"
"Thompson, LR; Haroon, MF; Shibl, AA; Cahill, MJ; Ngugi, DK; Williams, GJ; Morton, JT; Knight, R; Goodwin, KD; Stingl, U",2019,"Red Sea SAR11 and Prochlorococcus Single-Cell Genomes Reflect Globally Distributed Pangenomes","APPLIED AND ENVIRONMENTAL MICROBIOLOGY","10.1128/AEM.00369-19","http://doi.org/10.1128/AEM.00369-19"
"Blath, J; Buzzoni, E; Casanova, AG; Wilke-Berenguer, M",2019,"Structural properties of the seed bank and the two island diffusion","JOURNAL OF MATHEMATICAL BIOLOGY","10.1007/s00285-019-01360-5","http://doi.org/10.1007/s00285-019-01360-5"
"Hoban, S",2019,"New guidance for ex situ gene conservation: Sampling realistic population systems and accounting for collection attrition","BIOLOGICAL CONSERVATION","10.1016/j.biocon.2019.04.013","http://doi.org/10.1016/j.biocon.2019.04.013"
"Berthon, KA; Winzer, LF; Sandhu, K; Cuddy, W; Manea, A; Carnegie, AJ; Leishman, MR",2019,"Endangered species face an extra threat: susceptibility to the invasive pathogen Austropuccinia psidii (myrtle rust) in Australia","AUSTRALASIAN PLANT PATHOLOGY","10.1007/s13313-019-00640-4","http://doi.org/10.1007/s13313-019-00640-4"
"Farooq, S; Onen, H; Ozaslan, C; Baskin, CC; Gunal, H",2019,"Seed germination niche for common ragweed (Ambrosia artemisiifolia L.) populations naturalized in Turkey","SOUTH AFRICAN JOURNAL OF BOTANY","10.1016/j.sajb.2019.03.031","http://doi.org/10.1016/j.sajb.2019.03.031"
"Galindez, G; Ledesma, T; Alvarez, A; Pastrana-Ignes, V; Bertuzzi, T; Lindow-Lopez, L; Suhring, S; Ortega-Baes, P",2019,"Intraspecific variation in seed germination and storage behaviour of Cordia tree species of subtropical montane forests of Argentina: Implications for ex situ conservation","SOUTH AFRICAN JOURNAL OF BOTANY","10.1016/j.sajb.2019.03.029","http://doi.org/10.1016/j.sajb.2019.03.029"
"Cohen, O; Bar, P; Gamliel, A; Katan, J; Kurzbaum, E; Weber, G; Schubert, I; Riov, J",2019,"Rain-based soil solarization for reducing the persistent seed banks of invasive plants in natural ecosystems - Acacia saligna as a model","PEST MANAGEMENT SCIENCE","10.1002/ps.5306","http://doi.org/10.1002/ps.5306"
"Gomes, FM; de Oliveira, CC; Miranda, RD; da Costa, RC; Loiola, MIB",2019,"Relationships between soil seed bank composition and standing vegetation along chronosequences in a tropical dry forest in north-eastern Brazil","JOURNAL OF TROPICAL ECOLOGY","10.1017/S0266467419000130","http://doi.org/10.1017/S0266467419000130"
"Henriksson, ND; Hydbom, S; Schmid, BC; Olsson, PA",2019,"Topsoil removal enhances plant target species occurrence in sandy calcareous grassland","FLORA","10.1016/j.flora.2019.03.014","http://doi.org/10.1016/j.flora.2019.03.014"
"Gioria, M; Le Roux, JJ; Hirsch, H; Moravcova, L; Pysek, P",2019,"Characteristics of the soil seed bank of invasive and non-invasive plants in their native and alien distribution range","BIOLOGICAL INVASIONS","10.1007/s10530-019-01978-y","http://doi.org/10.1007/s10530-019-01978-y"
"Wang, GD; Jiang, M; Wang, M; Xue, ZS",2019,"Natural revegetation during restoration of wetlands in the Sanjiang Plain, Northeastern China","ECOLOGICAL ENGINEERING","10.1016/j.ecoleng.2019.04.001","http://doi.org/10.1016/j.ecoleng.2019.04.001"
"Volkova, L; Aparicio, AGW; Weston, CJ",2019,"Fire intensity effects on post-fire fuel recovery in Eucalyptus open forests of south-eastern Australia","SCIENCE OF THE TOTAL ENVIRONMENT","10.1016/j.scitotenv.2019.03.226","http://doi.org/10.1016/j.scitotenv.2019.03.226"
"Houlihan, AJ; Conlin, P; Chee-Sanford, JC",2019,"Water-soluble exudates from seeds of Kochia scoparia exhibit antifungal activity against Colletotrichum graminicola","PLOS ONE","10.1371/journal.pone.0218104","http://doi.org/10.1371/journal.pone.0218104"
"Milesi, FA; de Casenave, JL; Cueto, VR",2019,"Are all patches worth exploring? Foraging desert birds do not rely on environmental indicators of seed abundance at small scales","BMC ECOLOGY","10.1186/s12898-019-0242-z","http://doi.org/10.1186/s12898-019-0242-z"
"Cordero, F; Mohle, M",2019,"On the stationary distribution of the block counting process for population models with mutation and selection","JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS","10.1016/j.jmaa.2019.02.004","http://doi.org/10.1016/j.jmaa.2019.02.004"
"Mashavakure, N; Mashingaidze, AB; Musundire, R; Gandiwa, E; Thierfelder, C; Muposhi, VK; Svotwa, E",2019,"Influence of tillage, fertiliser regime and weeding frequency on germinable weed seed bank in a subhumid environment in Zimbabwe","SOUTH AFRICAN JOURNAL OF PLANT AND SOIL","10.1080/02571862.2019.1570567","http://doi.org/10.1080/02571862.2019.1570567"
"Nagel, M; Seal, CE; Colville, L; Rodenstein, A; Un, S; Richter, J; Pritchard, HW; Brner, A; Kranner, I",2019,"Wheat seed ageing viewed through the cellular redox environment and changes in pH","FREE RADICAL RESEARCH","10.1080/10715762.2019.1620226","http://doi.org/10.1080/10715762.2019.1620226"
"Skalova, H; Guo, WY; Moravcova, L; Pysek, P",2019,"Performance of Ambrosia artemisiifolia and its potential competitors in an experimental temperature and salinity gradient and implications for management","MANAGEMENT OF BIOLOGICAL INVASIONS","10.3391/mbi.2019.10.2.10","http://doi.org/10.3391/mbi.2019.10.2.10"
"Yamamichi, M; Hairston, NG; Rees, M; Ellner, SP",2019,"Rapid evolution with generation overlap: the double-edged effect of dormancy","THEORETICAL ECOLOGY","10.1007/s12080-019-0414-7","http://doi.org/10.1007/s12080-019-0414-7"
"Ganhao, E; Dias, LS",2019,"Seed Volume Dataset-An Ongoing Inventory of Seed Size Expressed by Volume","DATA","10.3390/data4020061","http://doi.org/10.3390/data4020061"
"Beckie, HJ; Ashworth, MB; Flower, KC",2019,"Herbicide Resistance Management: Recent Developments and Trends","PLANTS-BASEL","10.3390/plants8060161","http://doi.org/10.3390/plants8060161"
"Kamle, M; Mahato, DK; Lee, KE; Bajpai, VK; Gajurel, PR; Gu, KS; Kumar, P",2019,"Ethnopharmacological Properties and Medicinal Uses of Litsea cubeba","PLANTS-BASEL","10.3390/plants8060150","http://doi.org/10.3390/plants8060150"
"Palinkas, CM; Engelhardt, KAM",2019,"Influence of Inundation and Suspended-Sediment Concentrations on Spatiotemporal Sedimentation Patterns in a Tidal Freshwater Marsh","WETLANDS","10.1007/s13157-018-1097-3","http://doi.org/10.1007/s13157-018-1097-3"
